product sku,product title,product_description,image
SKU:  ALI80624 ,Alimed Protective Bib ,"Protective Bib Offers basic protection and easy cleaning to make feeding and self-feeding easier. Reversible, with one side absorptive terry cloth and the other vinyl. Fastens easily behind the neck. Won't slide to either side. Wide enough to cover entire front of garment, but leaves arms and hands free. Extra length helps cover entire lap while client is sitting. 18""W x 36""L. ",protective-bib-9aa.jpg
SKU:  GF3810 ,Grafco Anti Skid Shoe Cover Light Blue ,Anti-skid shoe cover light blue ,anti-skid-shoe-cover-light-blue-0f7.jpg
SKU:  ABH80106 ,Albahealth Single Tread Slip Resistant Patient Safety Footwear Adult X Large ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient and long-term care patients. ",single-tread-slip-resistant-patient-safety-footwear-adult-x-large-473.jpg
SKU:  ALPISH-12523-B ,Alpha Protech SureGrip Shoe Cover Blue Extra Large Conductive Serged Seam ,"Proven in the marketplace, our SureGrip shoe covers have established themselves as the shoe cover of choice for a wide range of floor surfaces and in many different applications. Combining durability and cleanliness with outstanding anti-skid properties, SureGrip provides you with a blend of unmatched performance and overall value.",suregrip-shoe-cover-blue-extra-large-conductive-serged-seam--098.jpg
SKU:  MKS35581100 ,McKesson Shoe Cover Medi Pak Performance 2 X-Large Non-Skid Blue Non Sterile ,"Medi-Pak™ Performance Shoe Covers - Skid-Resistant, Made of durable, spunbonded polypropylene that is fluid-resistant. Designed with non-skid strips applied to the soles that help cut down on accidental slips and falls.",shoe-cover-medi-pak-performance-2-x-large-non-skid-blue-non-sterile-021.jpg
SKU:  ABH80104 ,Albahealth Single Tread Slip Resistant Patient Safety Footwear Adult Large Beige ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient and long-term care patients.",single-tread-slip-resistant-patient-safety-footwear-adult-large-beige-002.jpg
SKU:  ABH80108 ,Albahealth Single Tread Slip Resistant Patient Safety Footwear Adult 2X Large ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient andlong-term care patients.",single-tread-slip-resistant-patient-safety-footwear-adult-2x-large--e36.jpg
SKU:  MKS10991200 ,McKesson Bariatric Slipper Socks Medi Pak Performance Extra Wide Above the Ankle ,"Medi-Pak™ Performance Terries Slipper Socks. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort. Full-sole imprint safety tread for maximum contact with floor, helps reduce the risk of slips and falls. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort.",bariatric-slipper-socks-medi-pak-performance-extra-wide-above-the-ankle-8f3.jpg
SKU:  KCC69253 ,Kimberly-Clark Ankle Guard Shoe Cover Universal ,Exposure anticipated: moderate fluid contamination with splashing or spraying above the shoe. ,ankle-guard-shoe-cover-universal--23c.jpg
SKU:  DKL350G ,Dukal Shoe Covers Non-Skid Blue - 100 per Box ,Made of a durable spunbonded material which makes them fluid repellant and rugged. They are latex free and a non-skid option is available. ,shoe-covers-non-skid-blue-100-per-box-606.jpg
SKU:  DKL350EG ,Dukal Shoe Covers Economy Regular Blue - 100 per Box ,Made of a durable spunbonded material which makes them fluid repellant and rugged. They are latex free and a non-skid option is available. ,shoe-covers-economy-regular-blue-100-per-box-606.jpg
SKU:  AMDR8008G ,AMD-Ritmed Shoe Cover Regular Blue - 100 per Box ,Premium quality. Fluid resistant. Sewn seams offering greater tear strength and elastic opening. ,shoe-cover-regular-blue-100-per-box-ec6.jpg
SKU:  AMDR8007G ,AMD-Ritmed Shoe Cover Non-Skid Blue - 100 per Box ,Premium quality. Fluid resistant. Sewn seams offering greater tear strength and elastic opening. ,shoe-cover-non-skid-blue-100-per-box-d61.jpg
SKU:  AMDR8006G ,AMD-Ritmed Shoe Cover Non-Skid Blue X-Large - 100 per Box ,Premium quality. Fluid resistant. Sewn seams offering greater tear strength and elastic opening. ,shoe-cover-non-skid-blue-x-large-100-per-box-d61.jpg
SKU:  AMDR8008XLG ,AMD-Ritmed Shoe Cover X-Large Blue - 100 per Box ,Premium quality. Fluid resistant. Sewn seams offering greater tear strength and elastic opening. ,shoe-cover-x-large-blue-100-per-box-ec6.jpg
SKU:  KCC69252G ,Halyard X-TRA TRACTION™ Shoe Cover Universal - 100 per Box ,Protective 3-layer fabric. Adhesive traction strips. Exposure anticipated: light fluid contamination. ,x-tra-tractiontrade-shoe-cover-universal-100-per-box-fe0.jpg
SKU:  KCC69254G ,Halyard Xtra Traction Shoe Cover Extra Large ,The Halyard Health Footwear product line features innovative fabrics and styling to deliver the right amount of protection for the task. ,xtra-traction-shoe-cover-extra-large-fe0.jpg
SKU:  KCC69671G ,Halyard Regular Full-Coverage Boot X-Large - 50 per Box ,Shoe and lower leg coverage. Protective 3-layer fabric. Coated fabric on foot area. Adhesive traction strips. Exposure anticipated: potential for moderate fluid contamination with splashing. ,regular-full-coverage-boot-x-large-50-per-box-950.jpg
SKU:  KCC69572G ,Halyard Ultra Full Coverage Boot Universal - 30 per Box ,Shoe and lower leg coverage. Protective 3-layer fabric. Coated fabric on foot area. Adhesive traction strips. Exposure anticipated: potential for moderate fluid contamination with splashing. ,ultra-full-coverage-boot-universal-30-per-box-43d.jpg
SKU:  KCC69672G ,Halyard Ultra Full-Coverage Boot X-Large - 30 per Box ,Shoe and lower leg coverage. Plastic film coating over 3-layer fabric. Coated fabric on foot area. Adhesive traction strips. Exposure anticipated: potential for heavy fluid contamination with splashing. ,ultra-full-coverage-boot-x-large-30-per-box-da5.jpg
SKU:  KCC69114G ,Halyard Shoe Cover with Traction Blue X-Large - 100 per Box ,HALYARD SHOE COVER ,shoe-cover-with-traction-blue-x-large-100-per-box-930.jpg
SKU:  MYDTSC-5000 ,Mydent Anti-Skid Shoe Covers Blue 1 Size Fits All ,Shoe cover elastic pulls around top of shoe for better fit. Non-skid. Opening stretches to approximately 16? heel to toe. One size fits all. ,anti-skid-shoe-covers-blue-1-size-fits-all-c59.jpg
SKU:  ABH80102 ,Albahealth Single Tread Slip Resistant Patient Slippers Child ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient and long-term care patients. ",single-tread-slip-resistant-patient-slippers-child-ef9.jpg
SKU:  MKS30051100 ,McKesson Medi-Pak Performance Shoe Cover ,"Made of durable, spunbonded polypropylene that is fluid-resistant. Designed with non-skid strips applied to the soles that help cut down on accidental slips and falls.",medi-pak-performance-shoe-cover-d4a.jpg
SKU:  MKS40281200 ,McKesson Slipper Socks Performance Teal Above the Ankle Adult Shoe 5 to 7 ,"Medi-Pak™ Performance Terries Slipper Socks Performance Teal Above the Ankle, Adult Shoe 5 to 7. ",slipper-socks-performance-teal-above-the-ankle-adult-shoe-5-to-7-5a0.jpg
SKU:  KCC69114 ,Kimberly-Clark Shoe Cover Spunbond with Traction X-Large Blue ,Blue1-Layer Spunbond FabricNo Potential Fluid ContactTractionRegular Size ,shoe-cover-spunbond-with-traction-x-large-blue-930.jpg
SKU:  MKS30491100 ,McKesson Medi-Pak Performance Shoe Cover ,"McKesson Shoe Covers - StandardSize: Universal Blue Made of durable, spunbonded polypropylene that is fluid-resistant. ",medi-pak-performance-shoe-cover-9ce.jpg
SKU:  MKS30491100 ,McKesson Medi-Pak Performance Shoe Cover ,"McKesson Shoe Covers - StandardSize: Universal Blue Made of durable, spunbonded polypropylene that is fluid-resistant. ",medi-pak-performance-shoe-cover-9ce.jpg
SKU:  MKS81971100 ,McKesson Pillowcase Standard White Disposable ,Tissue/poly pillowcases provide a soft tissue outside for patient comfort with an inner poly moisture barrier to protect the pillow.,pillowcase-standard-white-disposable-83e.jpg
SKU:  MKS10691200 ,McKesson Slipper Socks Medi Pak Performance Teal Above the Ankle ,"Medi-Pak™ Performance Terries Slipper Socks, Full-sole imprint safety tread for maximum contact with floor, helps reduce the risk of slips and falls. ",slipper-socks-medi-pak-performance-teal-above-the-ankle-eee.jpg
SKU:  MKS28381200 ,McKesson Slipper Socks Performance Teal Above the Ankle ,"Slipper Socks Medi-Pak™ Performance Teal Above the Ankle. Full-sole imprint safety tread for maximum contact with floor, helps reduce the risk of slips and falls. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort. Highly-elastic, comfortable cuff and body help provide a secure fit without being constrictive.",slipper-socks-performance-teal-above-the-ankle-75e.jpg
SKU:  MKS37011200 ,"McKesson Performance Non Conductive Regular Shoe Cover Impervious Blue, NonSterile ","Performance Non Conductive Regular Shoe Cover Impervious Blue, NonSterile. ",performance-non-conductive-regular-shoe-cover-impervious-blue-nonsterile-c71.jpg
SKU:  MKS37011200 ,"McKesson Performance Non Conductive Regular Shoe Cover Impervious Blue, NonSterile ","Performance Non Conductive Regular Shoe Cover Impervious Blue, NonSterile. ",performance-non-conductive-regular-shoe-cover-impervious-blue-nonsterile-c71.jpg
SKU:  MKS37011250 ,McKesson Shoe Cover Performance One Size Fits Most No Traction Blue NonSterile ,Shoe Cover Medi-Pak™ Performance One Size Fits Most No Traction Blue NonSterile. ,shoe-cover-performance-one-size-fits-most-no-traction-blue-nonsterile-2a9.jpg
SKU:  MKS37061200 ,McKesson Shoe Cover Performance One Size Fits Most Non Skid ,Shoe Cover Medi-Pak™ Performance One Size Fits Most Skid resistant shoe covers. ,shoe-cover-performance-one-size-fits-most-non-skid--632.jpg
SKU:  MKS37061201 ,"McKesson Shoe Cover Performance One Size Fits Most Non-Skid Blue NonSterile, Elastic ","Shoe Cover Performance One Size Fits Most Non-Skid Blue NonSterile, Elastic. ",shoe-cover-performance-one-size-fits-most-non-skid-blue-nonsterile-elastic-5d6.jpg
SKU:  MKS38001200 ,McKesson Slipper Socks Terries Adult 2 Extra Large Gray Above the Ankle ,"Slipper Socks Medi-Pak Performance Adult 2 X-Large Gray Above the Ankle. Full-sole imprint safety tread for maximum contact with floor, helps reduce the risk of slips and falls. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort.",slipper-socks-terries-adult-2-extra-large-gray-above-the-ankle-02b.jpg
SKU:  MKS38161200 ,McKesson Slipper Socks Performance Adult Extra Large Royal Blue Above the Ankle ,Medi-Pak™ Performance Terries Slipper Socks.,slipper-socks-performance-adult-extra-large-royal-blue-above-the-ankle-179.jpg
SKU:  MKS38491200 ,McKesson Slipper Socks Performance Light Blue Above the Ankle ,Slipper Socks Medi-Pak Performance Light Blue Above the Ankle. ,slipper-socks-performance-light-blue-above-the-ankle-700.jpg
SKU:  MKS40111200 ,McKesson Slipper Socks Performance Adult X-Large Red Above the Ankle ,"Medi-Pak™ Performance Terries Slipper Socks. Double-printed slippers assure that skid-resistant tread is always in contact with the walking surface. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort.",slipper-socks-performance-adult-x-large-red-above-the-ankle-0ac.jpg
SKU:  MKS40161200 ,McKesson Slipper Socks Performance Adult X-Large Tan Above the Ankle ,Slipper Socks Performance Adult X-Large Tan Above the Ankle. ,slipper-socks-performance-adult-x-large-tan-above-the-ankle-4a8.jpg
SKU:  MKS40381200 ,McKesson Slipper Socks Performance Adult 2 X-Large Gray Above the Ankle ,"Slipper Socks Performance Adult 2 X-Large Gray Above the Ankle. Double-printed slippers assure that skid-resistant tread is always in contact with the walking surface. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort.",slipper-socks-performance-adult-2-x-large-gray-above-the-ankle-924.jpg
SKU:  MKS38491200 ,McKesson Slipper Socks Performance Light Blue Above the Ankle ,Slipper Socks Medi-Pak Performance Light Blue Above the Ankle. ,slipper-socks-performance-light-blue-above-the-ankle-700.jpg
SKU:  MKS40991200 ,McKesson Slipper Socks Medi-Pak Performance Bariatric Extra Wide Royal Blue Above the Ankle ,"Slipper Socks Performance Bariatric, Extra Wide Royal Blue Above the Ankle. Premium-quality terry cloth. Constructed with loops on the inside, next to the wearer's skin, for comfort.",slipper-socks-medi-pak-performance-bariatric-extra-wide-royal-blue-above-the-ankle-eb2.jpg
SKU:  ECGP80106 ,Encompass Group Single Tread Slip-Resistant Slippers Adult Extra Large ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient and long-term care patients. ",single-tread-slip-resistant-slippers-adult-extra-large--b10.jpg
SKU:  ABH80112 ,Albahealth Toddler Slippers Single Tread ,"Meeting your footwear challenges, Albahealth® offers an extensive line of slip-resistant safety footwear for acute care, outpatient and long-term care patients. ",toddler-slippers-single-tread--b10.png
SKU:  ECGPFT420 ,Encompass Group Shoe Cover Universal Blue ,Shoe Cover ,shoe-cover-universal-blue-f48.jpg
SKU:  IHCI72-300 ,"Innovative Healthcare DermAssist Sox, Disposable Footwear, Beige, Large ","Soxa, provide lightweight, comfortable, yet durable patient footwear, with rubberized gripper soles. Multidirectional stretchability, graduated sizing and elastic cuffs offer easy donning and comfort, even in cases of swelling. Easy to distinguish color-coded sizes. ",dermassist-sox-disposable-footwear-beige-large-d80.jpg
SKU:  AMDR8007 ,AMD-Ritmed Shoe Covers Non-Skid Blue ,"Shoe Cover This premium quality non skid shoe cover has an universal size expandable to 15 (men), is fluid resistant, and offers an easy elastic opening. Provides resistence against slipping on wet or dry floors. Nonconductive. ",shoe-covers-non-skid-blue-d61.jpg
SKU:  DKL350E ,"Dukal Shoe Cover, Blue - Economy ",The Shoe Covers are made of a durable spunbonded polypropylene which makes them fluid repellent and rugged. They are latex free and a non-skid option is available. ,shoe-cover-blue-economy-d06.jpg
SKU:  AMDR8008XL ,"AMD-Ritmed Shoe Covers, Non-Conductive, Blue, XL ","Shoe Covers, Non-Conductive, Blue, XL ",shoe-covers-non-conductive-blue-xl-d27.jpg
SKU:  KCC69254 ,"Kimberly-Clark X-Tra Traction Shoe Cover, Sms, X-Large ",Blue.Protective 3-Layer Sms Fabric.X-Tra Traction.Sewn Seams.X-Large,x-tra-traction-shoe-cover-sms-x-large-7c2.jpg
SKU:  KCC69254 ,"Kimberly-Clark X-Tra Traction Shoe Cover, Sms, X-Large ",Blue.Protective 3-Layer Sms Fabric.X-Tra Traction.Sewn Seams.X-Large,x-tra-traction-shoe-cover-sms-x-large-7c2.jpg
SKU:  AMDR8006 ,"AMD-Ritmed Shoe Covers, Non-Skid, Non-Conductive, Size-XL ","Shoe Covers, Non-Skid, Non-Conductive, Size-XL ",shoe-covers-non-skid-non-conductive-size-xl-de1.jpg
SKU:  AMDR8008 ,"AMD-Ritmed Shoe Covers, Non-Conductive - Blue ","Shoe Covers, Non-Conductive - Blue ",shoe-covers-non-conductive-blue-707.jpg
SKU:  DKL350 ,"Dukal Shoe Cover, Non-Skid, Blue ",The Shoe Covers are made of a durable spunbonded polypropylene which makes them fluid repellent and rugged. They are latex free and a non-skid option is available. ,shoe-cover-non-skid-blue-51a.jpg
SKU:  DKL352 ,Dukal Shoe Cover Non-Skid Extra Large Size 14-16 ,The Shoe Covers are made of a durable spunbonded polypropylene which makes them fluid repellent and rugged. They are latex free and a non-skid option is available. ,shoe-cover-non-skid-extra-large-size-14-16--606.jpg
SKU:  BMCICP-076 ,Bowman Eyewear Cabinet Locking ,Eyewear Cabinet - Locking. ,eyewear-cabinet-locking-613.jpg
SKU:  KCCSV100F ,Kimberly-Clark Safety Glasses FRAMES ONLY ,Kimberly-Clark now offers SAFEVIEW* protective eyewear for use in situations which may involve splashing or spraying of potentially infectious fluids.,safety-glasses-frames-only--77e.jpg
SKU:  CRSTXGCFCXU ,Crosstex Ultra Earloop Mask ,"Ideal for procedures where heavy to moderate amounts of fluid, spray and or aerosols are produced. ",ultra-earloop-mask-481.jpg
SKU:  402KLROD ,Kimberly-Clark High Filtration Fog Free Surgical Mask Silver ,The Kimberly-Clark* KC300 Fluidshield* Fog-Free Surgical Mask is designed to provide the maximum level of fluid resistance recognized by ASTM F2100-11. ,high-filtration-fog-free-surgical-mask-silver-c09.jpg
